artist,birth date,birth place,death date,title,winning bid,auction date,category,style,age
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,Two Women,425.0,2001-12-01 00:00:00,painting,figurative,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"UNTITLED, 1982",300.0,2015-11-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"UNTITLED, 1984",656.0,2015-08-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"UNTITLED, 1983",1429.0,2015-08-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"OBEISANCE, 1981",861.0,2015-08-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"UNTITLED, 1983",501.0,2015-07-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"UNTITLED, 1983",1100.0,2015-01-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,UNTITLED,660.0,2015-01-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"UNTITLED, 1993",1251.0,2015-01-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"UNTITLED, 1993",970.0,2014-08-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"UNTITLED, 1983",865.0,2014-07-01 00:00:00,unknown,unknown,89.0
gobardhan ash,1907-01-01 00:00:00,,1996-01-01 00:00:00,"UNTITLED, 1989",492.0,2014-07-01 00:00:00,unknown,unknown,89.0
subhash awchat,,,,Untitled,,2001-12-01 00:00:00,painting,figurative,
subhash awchat,,,,Untitled,,2001-12-01 00:00:00,painting,figurative,
subhash awchat,,,,UNTITLED,759.0,2019-05-01 00:00:00,unknown,unknown,
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,Untitled,,2019-03-26 00:00:00,painting,figurative,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,Untitled,480.0,2013-08-01 00:00:00,painting,figurative,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,Untitled,1122.0,2013-05-01 00:00:00,painting,figurative,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,Untitled,840.0,2013-02-01 00:00:00,painting,figurative,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,Untitled,1500.0,2013-01-01 00:00:00,painting,figurative,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,Boy and Girl Playing,1500.0,2012-07-01 00:00:00,painting,figurative,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,Untitled,720.0,2012-04-01 00:00:00,painting,figurative,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,"UNTITLED, 2000",600.0,2015-07-01 00:00:00,unknown,unknown,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,"RED PYRAMID, 2000",420.0,2015-01-01 00:00:00,unknown,unknown,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,"UNTITLED, 2002",1020.0,2015-01-01 00:00:00,unknown,unknown,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,"UNTITLED, 2004",780.0,2014-11-01 00:00:00,unknown,unknown,54.0
t m azis,1965-01-01 00:00:00,"Trichur, Kerala",,"UNTITLED, 2006",360.0,2014-04-01 00:00:00,unknown,unknown,54.0
ali azmat,1973-01-01 00:00:00,"Multan, Pakistan",,Untitled,3444.0,2012-11-01 00:00:00,painting,unknown,46.0
francis bacon,1909-10-28 00:00:00,,1992-04-28 00:00:00,Left panel from Metropolitan Triptych,12000.0,2012-02-01 00:00:00,print making,figurative,82.0
jaidev baghel,1949-01-01 00:00:00,"Kondagaon, Chhattisgarh",2014-01-01 00:00:00,A) NANDI B) HORSE C) ELEPHANT (GADWAKAM SCULPTURES),971.0,2015-07-01 00:00:00,unknown,unknown,65.0
jaidev baghel,1949-01-01 00:00:00,"Kondagaon, Chhattisgarh",2014-01-01 00:00:00,DHOKRA SCULPTURE,480.0,2014-09-01 00:00:00,unknown,unknown,65.0
vidura jang bahadur,1975-01-01 00:00:00,"Lusaka, Zambia",,a) Untittled 6  b) Untitled 4,582.0,2013-02-01 00:00:00,photography,figurative,44.0
vidura jang bahadur,1975-01-01 00:00:00,"Lusaka, Zambia",,a) Untitled 11  b) Untitled 3,858.0,2013-02-01 00:00:00,photography,figurative,44.0
vidura jang bahadur,1975-01-01 00:00:00,"Lusaka, Zambia",,Untitled 5,120.0,2012-07-01 00:00:00,photography,landscape,44.0
vidura jang bahadur,1975-01-01 00:00:00,"Lusaka, Zambia",,Untitled 31,240.0,2012-07-01 00:00:00,photography,figurative,44.0
suhas bahulkar,1954-01-01 00:00:00,Maharashtra,,Myth and Reality II,,2001-12-01 00:00:00,painting,figurative,65.0
suhas bahulkar,1954-01-01 00:00:00,Maharashtra,,Myth and Reality III,,2001-12-01 00:00:00,painting,figurative,65.0
bhuri bai,1968-01-01 00:00:00,"Jhabua, Madhya Pradesh",,UNTITLED (BHIL PAINTING),300.0,2016-09-01 00:00:00,unknown,unknown,51.0
bhuri bai,1968-01-01 00:00:00,"Jhabua, Madhya Pradesh",,UNTITLED (BHIL PAINTING),180.0,2016-07-01 00:00:00,unknown,unknown,51.0
bhuri bai,1968-01-01 00:00:00,"Jhabua, Madhya Pradesh",,SMALL JETS (BHIL PAINTING),300.0,2016-05-01 00:00:00,unknown,unknown,51.0
bhuri bai,1968-01-01 00:00:00,"Jhabua, Madhya Pradesh",,A) AN ELEPHANT B) ELEPHANT WITH MAHOUT (BHIL PAINTING),425.0,2015-07-01 00:00:00,unknown,unknown,51.0
durga bai,,"Burbaspur, Madhya Pradesh",,UNTITLED (GOND ART),743.0,2016-11-01 00:00:00,unknown,unknown,
durga bai,,"Burbaspur, Madhya Pradesh",,AEROPLANE (GOND ART),545.0,2016-05-01 00:00:00,unknown,unknown,
durga bai,,"Burbaspur, Madhya Pradesh",,UNTITLED (GOND ART),600.0,2015-11-01 00:00:00,unknown,unknown,
durga bai,,"Burbaspur, Madhya Pradesh",,GANESHA,300.0,2015-10-01 00:00:00,unknown,unknown,
gangu bai,,,,UNTITLED (BHIL PAINTING),120.0,2016-07-01 00:00:00,unknown,unknown,
lado bai,,,,UNTITLED (BHIL PAINTING),60.0,2016-11-01 00:00:00,unknown,unknown,
lado bai,,,,UNTITLED (BHIL PAINTING),390.0,2016-11-01 00:00:00,unknown,unknown,
lado bai,,,,UNTITLED (BHIL PAINTING),133.0,2016-07-01 00:00:00,unknown,unknown,
lado bai,,,,UNTITLED (BHIL PAINTING),90.0,2016-07-01 00:00:00,unknown,unknown,
sundari bai,,,,UNTITLED (RAJWAR PAINTING),380.0,2016-07-01 00:00:00,unknown,unknown,
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,Untitled,,2015-03-01 00:00:00,painting,landscape,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,Untitled,3480.0,2014-12-01 00:00:00,painting,landscape,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,Untitled,6295.0,2014-02-15 00:00:00,painting,figurative,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,Untitled,,2001-12-01 00:00:00,painting,landscape,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,The Rooster,,2001-12-01 00:00:00,painting,figurative,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,Untitled,2100.0,2000-12-01 00:00:00,painting,landscape,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,Mother and Child,,2000-12-01 00:00:00,painting,figurative,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,The Rooster,,2000-12-01 00:00:00,painting,figurative,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,UNTITLED,6014.0,2018-01-01 00:00:00,unknown,unknown,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,"UNTITLED, 1978",2985.0,2015-08-01 00:00:00,unknown,unknown,74.0
ramkinkar baij,1906-01-01 00:00:00,"Jugipada, Bankura, West Bengal",1980-01-01 00:00:00,LANDSCAPE,7365.0,2015-07-01 00:00:00,unknown,unknown,74.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Peregrination,19672.0,2015-02-12 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Ascend,6780.0,2013-11-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Untitled,3900.0,2013-11-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Untitled,4138.0,2013-08-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Untitled,3630.0,2013-05-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Emergence,14030.0,2010-03-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Eclat,28779.0,2008-09-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Fragments,19263.0,2008-06-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Energy,10925.0,2007-09-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Joie de Vivre,16445.0,2007-09-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Enigma,41975.0,2007-09-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Fire and Water,33350.0,2007-03-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Memories,33350.0,2007-03-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Ascent,44045.0,2007-03-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,a) and b) Ascent,34100.0,2006-09-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Genesis,26400.0,2006-09-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Beyond,40150.0,2006-03-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Sublimation,40150.0,2006-03-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Fire,6078.0,2005-12-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Gati,15620.0,2005-12-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Gati,10418.0,2005-05-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Boond,,2003-12-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,Energy,1058.0,2002-05-01 00:00:00,painting,abstract,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,"UNTITLED, 2007",5000.0,2018-08-01 00:00:00,unknown,unknown,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,FRAGMENTS,6188.0,2017-04-01 00:00:00,unknown,unknown,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,"FRAGMENTS, 2007",5250.0,2014-10-01 00:00:00,unknown,unknown,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,UNTITLED,3325.0,2014-08-01 00:00:00,unknown,unknown,61.0
sujata bajaj,1958-01-01 00:00:00,Jaipur,,"BEYOND, 2006",3974.0,2014-07-01 00:00:00,unknown,unknown,61.0
sadanand bakre,1920-11-10 00:00:00,,2007-12-18 00:00:00,Untitled,5217.0,2019-06-01 00:00:00,painting,figurative,87.0
sadanand bakre,1920-11-10 00:00:00,,2007-12-18 00:00:00,Untitled (Still Life),14580.0,2019-06-01 00:00:00,painting,still life,87.0
sadanand bakre,1920-11-10 00:00:00,,2007-12-18 00:00:00,Untitled (Townscape),11100.0,2019-03-01 00:00:00,painting,landscape,87.0
sadanand bakre,1920-11-10 00:00:00,,2007-12-18 00:00:00,Conflict,28531.0,2018-09-20 00:00:00,painting,figurative,87.0
sadanand bakre,1920-11-10 00:00:00,,2007-12-18 00:00:00,"UNTITLED, 1959",858.0,2016-08-01 00:00:00,unknown,unknown,87.0
sadanand bakre,1920-11-10 00:00:00,,2007-12-18 00:00:00,"EXPLODED ATOM, 1966",1240.0,2015-08-01 00:00:00,unknown,unknown,87.0
alok bal,1969-01-07 00:00:00,Orissa,,Missing Soil - 4,660.0,2013-08-01 00:00:00,painting,landscape,50.0
alok bal,1969-01-07 00:00:00,Orissa,,Urban Tension II,2340.0,2013-08-01 00:00:00,painting,figurative,50.0
alok bal,1969-01-07 00:00:00,Orissa,,Untitled,960.0,2013-01-01 00:00:00,painting,landscape,50.0
alok bal,1969-01-07 00:00:00,Orissa,,Sacred Cow,2027.0,2012-07-01 00:00:00,painting,figurative,50.0
alok bal,1969-01-07 00:00:00,Orissa,,Untitled,605.0,2012-04-01 00:00:00,painting,landscape,50.0
alok bal,1969-01-07 00:00:00,Orissa,,Untitled,620.0,2011-11-01 00:00:00,painting,landscape,50.0
alok bal,1969-01-07 00:00:00,Orissa,,Wild Game,408.0,2011-02-01 00:00:00,painting,figurative,50.0
alok bal,1969-01-07 00:00:00,Orissa,,Black Landscape,10063.0,2008-09-01 00:00:00,painting,figurative,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2006",387.0,2018-12-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"SPIRITUAL SMOKE, 2006",137.0,2018-11-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2005",126.0,2018-11-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2018",71.0,2018-07-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2018",3127.0,2018-07-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,MISSING SOIL - 5,1506.0,2018-07-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2007",364.0,2017-04-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,MISSING SOIL - 6,492.0,2017-04-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"BLACK LANDSCAPE, 2006",1320.0,2015-10-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,UNTITLED,190.0,2015-07-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,UNTITLED,867.0,2015-03-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"SPIRITUAL SMOKE, 2006",360.0,2015-03-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2008",300.0,2014-11-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2007",300.0,2014-08-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2006",252.0,2014-08-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,UNTITLED,263.0,2014-07-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2009",494.0,2014-07-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,SPIRITUAL SMOKE,240.0,2014-07-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"URBAN TENSION, 2006",387.0,2014-07-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,"UNTITLED, 2004",365.0,2014-04-01 00:00:00,unknown,unknown,50.0
alok bal,1969-01-07 00:00:00,Orissa,,WILD GAME,404.0,2014-04-01 00:00:00,unknown,unknown,50.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled (Traces),17880.0,2019-06-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled Self,16800.0,2018-12-01 00:00:00,relief sculpture,figurative,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,72600.0,2018-06-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,23618.0,2018-06-01 00:00:00,relief sculpture,figurative,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,,2017-06-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Limited from Unlimited II,,2017-06-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,G.C.A.C,6300.0,2016-06-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,83077.0,2015-09-10 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,6885.0,2015-02-12 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,36000.0,2014-06-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,4368.0,2014-03-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,4,2700.0,2014-03-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,13-9-1996 to 29-9-1996 View 11pm,9443.0,2014-02-15 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,1786.0,2013-05-01 00:00:00,print making,figurative,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,2164.0,2012-07-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,In but Out,10801.0,2012-06-01 00:00:00,painting,figurative,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Traces,23424.0,2011-12-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,,2011-12-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,2715.0,2011-11-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,3060.0,2011-11-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,3120.0,2011-11-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,7931.0,2011-06-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Limited from Unlimited II,7498.0,2011-05-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Fragment Conversation,2300.0,2011-05-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,8947.0,2011-03-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,8157.0,2010-12-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,3623.0,2010-03-01 00:00:00,painting,figurative,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled Self,,2008-12-01 00:00:00,sculpture,figurative,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,3565.0,2008-11-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,23000.0,2008-09-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Light Made Dark,20125.0,2008-09-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,10063.0,2008-09-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,C.S,14375.0,2008-06-01 00:00:00,print making,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,11500.0,2008-06-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,1 + 1 = TWO,13053.0,2008-03-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Waterbody,121900.0,2008-03-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,N.H.,16645.0,2008-03-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,4370.0,2007-09-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Traces,57500.0,2007-09-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,Untitled,3460.0,2005-05-01 00:00:00,painting,abstract,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,"UNTITLED, 2001",1429.0,2017-08-01 00:00:00,unknown,unknown,48.0
a balasubramaniam,1971-01-01 00:00:00,Nellai Tamil Nadu,,"UNTITLED, 1999",788.0,2017-01-01 00:00:00,unknown,unknown,48.0
r balasubramanian,,,,"TRIANGULATION, 1997",180.0,2015-10-01 00:00:00,unknown,unknown,
r balasubramanian,,,,"COSMIC ENERGY, 1997",660.0,2014-11-01 00:00:00,unknown,unknown,
ramananda bandyopadhyay,1936-01-01 00:00:00,,,Untitled,,2012-05-01 00:00:00,painting,figurative,83.0
ramananda bandyopadhyay,1936-01-01 00:00:00,,,Untitled,,2002-05-01 00:00:00,painting,figurative,83.0
ramananda bandyopadhyay,1936-01-01 00:00:00,,,Untitled,950.0,2001-12-01 00:00:00,painting,figurative,83.0
ramananda bandyopadhyay,1936-01-01 00:00:00,,,UNTITLED,216.0,2019-01-01 00:00:00,unknown,unknown,83.0
ramananda bandyopadhyay,1936-01-01 00:00:00,,,UNTITLED,435.0,2018-11-01 00:00:00,unknown,unknown,83.0
ramananda bandyopadhyay,1936-01-01 00:00:00,,,UNTITLED,828.0,2018-07-01 00:00:00,unknown,unknown,83.0
ramananda bandyopadhyay,1936-01-01 00:00:00,,,,720.0,2018-07-01 00:00:00,unknown,unknown,83.0
amitaba banerjee,,East Bengal (now Bangladesh),,Untitled,525.0,2002-12-01 00:00:00,painting,figurative,
rina banerjee,1963-01-01 00:00:00,Kolkata,,Taj Mahal,20870.0,2018-12-01 00:00:00,sculpture,figurative,56.0
rina banerjee,1963-01-01 00:00:00,Kolkata,,Tamarind Girls and Boys will Play - 1,8400.0,2018-06-01 00:00:00,painting,figurative,56.0
rina banerjee,1963-01-01 00:00:00,Kolkata,,Untitled,4800.0,2016-12-01 00:00:00,painting,figurative,56.0
rina banerjee,1963-01-01 00:00:00,Kolkata,,Mushroom and Moon,5400.0,2016-06-01 00:00:00,painting,figurative,56.0
datta bansode,1969-01-01 00:00:00,,,Untitled,,2002-12-01 00:00:00,painting,figurative,50.0
datta bansode,1969-01-01 00:00:00,,,Untitled,500.0,2002-05-01 00:00:00,painting,figurative,50.0
datta bansode,1969-01-01 00:00:00,,,"UNTITLED, 2001",2035.0,2018-12-01 00:00:00,unknown,unknown,50.0
datta bansode,1969-01-01 00:00:00,,,"UNTITLED, 1998",2412.0,2018-11-01 00:00:00,unknown,unknown,50.0
datta bansode,1969-01-01 00:00:00,,,"UNTITLED, 1996",1003.0,2018-08-01 00:00:00,unknown,unknown,50.0
datta bansode,1969-01-01 00:00:00,,,UNTITLED,2290.0,2015-03-01 00:00:00,unknown,unknown,50.0
akshaya and bijoy kumar bariki,,,,UNTITLED (SAURA PAINTING),60.0,2016-11-01 00:00:00,unknown,unknown,
akshaya and bijoy kumar bariki,,,,KRISHNA FRESCO (ODISHA PATACHITRA),240.0,2015-07-01 00:00:00,unknown,unknown,
akshaya and bijoy kumar bariki,,,,VILLAGE LIFE (SAORA PAINTING),240.0,2015-07-01 00:00:00,unknown,unknown,
akshaya and bijoy kumar bariki,,,,ASSEMBLY (ODISHA PATACHITRA),60.0,2015-07-01 00:00:00,unknown,unknown,
akshaya kumar bariki,,,,ORISSA PATTACHITRA,300.0,2015-02-01 00:00:00,unknown,unknown,
akshaya kumar bariki,,,,ORISSA PATTACHITRA,420.0,2015-02-01 00:00:00,unknown,unknown,
bijay kumar bariki,,,,ORISSA PATTACHITRA,360.0,2015-02-01 00:00:00,unknown,unknown,
bijay kumar bariki,,,,ORISSA PATTACHITRA,1099.0,2015-02-01 00:00:00,unknown,unknown,
anita bariya,,,,UNTITLED (BHIL PAINTING),502.0,2016-09-01 00:00:00,unknown,unknown,
anita bariya,,,,UNTITLED (BHIL PAINTING),259.0,2016-07-01 00:00:00,unknown,unknown,
dubbu bariya,,,,HELMET (BHIL PAINTING),30.0,2016-05-01 00:00:00,unknown,unknown,
ramesh bariya,,,,UNTITLED (GOND PAINTING),660.0,2015-08-01 00:00:00,unknown,unknown,
nikhileswar baruah,1967-01-01 00:00:00,Assam,,Good Evening,1020.0,2013-11-01 00:00:00,painting,figurative,52.0
nikhileswar baruah,1967-01-01 00:00:00,Assam,,Devotion to Rhythm,375.0,2002-05-01 00:00:00,painting,figurative,52.0
nikhileswar baruah,1967-01-01 00:00:00,Assam,,Performance,,2000-12-01 00:00:00,painting,figurative,52.0
nikhileswar baruah,1967-01-01 00:00:00,Assam,,"UNTITLED, 1999",162.0,2018-07-01 00:00:00,unknown,unknown,52.0
nikhileswar baruah,1967-01-01 00:00:00,Assam,,"GODS MUST BE CRAZY, 1999",120.0,2018-07-01 00:00:00,unknown,unknown,52.0
nikhileswar baruah,1967-01-01 00:00:00,Assam,,"UNTITLED, 1998",420.0,2017-08-01 00:00:00,unknown,unknown,52.0
nikhileswar baruah,1967-01-01 00:00:00,Assam,,"UNTITLED, 1999",300.0,2017-08-01 00:00:00,unknown,unknown,52.0
